OTU;taxo_1;taxo_2;taxo_3;genus;specie;taxo_3;genus;specie;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
332;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;0;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;0;0;2;0;0;0;13;5;1;7;0;70;0
442;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;7;0;110;0
486;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;7;0;0;1;0;24;0
597;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;2;0;0;45;0;1;0;7;0;5;1;0;0;0;1;0;0;2;0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0
757;Eukaryota;Rhizaria;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;Cercozoa;Protaspa-lineage;Protaspa-lineage_uncl;0;0;0;1;0;0;30;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;0
424;Eukaryota;Rhizaria;Cercozoa;Rhogostoma-lineage;Rhogostoma-lineage_uncl;Cercozoa;Rhogostoma-lineage;Rhogostoma-lineage_uncl;0;0;1;1;0;5;4;0;0;6;6;3;27;2;2;0;0;0;1;0;3;16;8;3;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
225;Eukaryota;Rhizaria;Cercozoa;Sandonidae;Sandonidae_uncl;Cercozoa;Sandonidae;Sandonidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;0
251;Eukaryota;Rhizaria;Cercozoa;Sandonidae;Sandonidae_uncl;Cercozoa;Sandonidae;Sandonidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;0;0;0;3;0;0;0;0;318;0
295;Eukaryota;Rhizaria;Cercozoa;Sandonidae;Sandonidae_uncl;Cercozoa;Sandonidae;Sandonidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0
375;Eukaryota;Rhizaria;Cercozoa;Sandonidae;Sandonidae_uncl;Cercozoa;Sandonidae;Sandonidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0
413;Eukaryota;Rhizaria;Cercozoa;Sandonidae;Sandonidae_uncl;Cercozoa;Sandonidae;Sandonidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;5;0;0;0;0;85;0
446;Eukaryota;Rhizaria;Cercozoa;Sandonidae;Sandonidae_uncl;Cercozoa;Sandonidae;Sandonidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;86;0
612;Eukaryota;Rhizaria;Cercozoa;Sandonidae;Sandonidae_uncl;Cercozoa;Sandonidae;Sandonidae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;4;0;0;0;0;7;0;0;0;0;38;0
156;Eukaryota;Rhizaria;Cercozoa;Spongomonadidae;Spongomonadidae_uncl;Cercozoa;Spongomonadidae;Spongomonadidae_uncl;0;0;11;11;23;0;73;0;4;0;7;0;0;0;0;0;4;1;0;0;18;33;12;5;0;0;0;0;0;0;0;1;0;0;0;1;0;80;0;0;2;0;0
499;Eukaryota;Rhizaria;Cercozoa;Spongomonadidae;Spongomonadidae_uncl;Cercozoa;Spongomonadidae;Spongomonadidae_uncl;0;0;0;0;0;0;10;0;0;0;0;0;0;41;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
72;Eukaryota;Rhizaria;Cercozoa;Thaumatomonadida;Thaumatomonadida_uncl;Cercozoa;Thaumatomonadida;Thaumatomonadida_uncl;0;0;4;77;1;0;10;0;5;0;5;0;2;0;3;0;1;1;7;3;3;9;16;4;2;2;23;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
523;Eukaryota;Stramenopiles;Ochrophyta;Chrysamoeba;Chrysamoeba_uncl;Chrysophyta;Chrysamoeba;Chrysamoeba_uncl;0;0;11;3;0;0;0;0;0;4;0;0;0;0;0;1;4;1;0;0;2;24;4;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
8;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;20;8;1;0;125;0;9;19;4;8;0;0;5;5;50;5;0;0;1;22;9;10;12;4;3;5;1;1;0;1;0;0;0;0;0;9;0;0;17;0;0
31;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;1;0;0;0;0;0;0;0;1;0;1813;0
47;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;12;1;0;0;2;0;3;2;0;0;0;0;0;0;4;0;0;0;1;5;4;24;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
51;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;9;1;0;0;117;0;0;3;0;0;0;0;0;0;0;0;0;0;1;11;3;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0
71;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
88;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;7;9;14;0;34;0;2;0;23;14;0;0;35;19;2;1;0;0;1;8;3;1;0;44;1;1;0;0;0;0;0;0;0;0;0;14;0;0;1;0;0
89;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;1;5;0;0;72;0;0;12;0;0;0;0;0;0;14;1;0;0;1;0;0;4;5;0;0;0;0;7;0;0;0;0;0;0;0;5;0;0;6;0;0
92;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;5;0;0;110;0;11;2;0;0;0;0;0;0;11;0;0;0;1;5;1;19;11;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;2;0;0
105;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;11;27;6;0;160;0;16;14;0;1;0;0;1;0;41;0;0;0;1;41;10;10;2;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;5;0;0
153;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;385;0;0;0;0;1;0
154;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;4;8;6;0;18;0;0;2;0;11;0;0;0;18;0;0;0;0;1;6;3;0;1;9;1;10;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0
157;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;0;0;0;0;0;0;2;0;297;0
205;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;3;13;0;0;137;0;6;22;4;1;18;0;2;0;18;0;0;0;1;10;3;5;9;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;2;0;0
212;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;28;0;0;45;0;6;15;0;0;0;0;0;0;188;1;0;0;0;3;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;6;0;0
229;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;30;0;0;0;0;0;131;0
231;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;2;0;18;0;72;0;2;0;1;24;0;1;5;25;0;1;0;0;0;8;1;2;1;2;0;10;0;4;0;2;0;0;0;0;0;3;0;1;0;4;0
247;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;465;0;0;3;0
256;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;9;0;7;0;0;0;3;45;0;0;5;28;0;0;0;0;0;1;0;1;0;17;0;57;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
260;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;16;14;5;0;149;0;0;0;0;0;0;0;6;0
268;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;1;0;0;115;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0
280;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;18;2;0;0;105;0;6;13;0;0;0;0;0;0;19;0;0;0;10;19;9;9;8;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;4;0;0
283;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;3;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;52;0;0;102;0;0;1;0;0;3;0;1;0
286;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;8;3;21;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0
305;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;6;0;0;7;0;0;0;0;0;0;0;0;125;0
306;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
331;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;2;1;0;0;131;0;1;21;0;0;0;0;0;0;50;0;0;0;2;3;6;6;5;1;1;0;0;0;0;0;0;0;0;0;0;9;0;0;20;0;0
347;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1;0;0;0;0;0;0;238;0
359;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;3;5;8;0;15;0;0;0;0;7;0;0;2;11;0;0;0;0;0;3;1;1;1;9;0;40;0;0;0;0;0;0;0;0;0;11;0;0;1;0;0
366;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;5;0;0;89;0;0;5;0;0;0;0;0;0;3;0;0;0;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;0;0
367;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;370;0
377;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;13;0;0;2;2;0;0;0;5;0;13;0
380;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0
397;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;2;2;1;2;10;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3
399;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;5;16;0;3;0;3;0;1;0;0;0;0;0;80;0
432;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;2;24;0;0;188;0;12;23;5;1;16;0;6;1;38;0;0;0;1;13;4;24;12;0;2;0;1;1;0;0;0;0;0;0;0;23;0;1;4;0;0
451;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;1;0;22;0;78;0;1;1;0;0;29;0;10;7;4;0;0;0;4;8;2;1;2;3;1;12;0;0;0;0;0;0;0;0;0;9;0;2;2;0;2
454;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;3;6;0;0;177;0;5;7;0;0;0;1;0;0;10;1;0;0;3;2;4;9;10;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;9;0;0
455;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
458;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;6;0;0;0;115;0;0;8;0;0;0;0;0;0;0;0;0;0;2;13;1;12;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0
469;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;17;0;0;21;0;13;0;0;0;0;0;0;0;8;0;0;0;0;0;16;0;1;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;14;0;0
490;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;697;0
504;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;14;0;0;0;0;3;0;0;4;6;0;0;0;0;0;0;0;0;0;1;1;27;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
562;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0;0;0;0;0;0;0;0;57;0
589;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;71;0
596;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;1;0;0;0;17;0;0;2;0;0;0;0;0;0;4;0;0;0;2;9;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
602;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;29;0;0;1;2;0;0;0;0;0;0;0
621;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;47;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
653;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;4;3;5;0;33;0;2;2;0;0;0;0;0;3;0;0;0;0;0;3;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0
657;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;12;0;30;0;17;0;0;1;0;30;0;0;7;60;1;0;0;0;1;6;0;0;0;26;1;48;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
703;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;17;0;0;0;4;0;0;0;0;0;0;0
711;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;18;0;1;0;0;0;0;0;0;0;1;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
714;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;11;0;0;0;3;0;0;0;1;0;2;0
716;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;1;0;0;3;0;0;10;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
719;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;25;0;0;16;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;0;1;0;1;0;0;1;0;0;4;0;0;1;0;0
726;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;3;3;0;0;26;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
736;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;14;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
760;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_uncl;Chrysophyta;Chrysophyceae;Chrysophyceae_uncl;0;0;0;0;0;0;2;0;0;0;0;9;0;0;1;3;0;0;0;0;0;1;0;1;2;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
12;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;Chrysophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;0;0;7;27;60;0;137;0;3;1;8;39;0;0;95;48;38;1;0;0;3;15;3;6;4;26;0;28;0;0;0;1;0;0;0;0;0;18;0;1;28;0;0
55;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;Chrysophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;0;0;0;0;0;0;0;0;0;0;1;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;121;9;0;0;90;0;0;2;0;0;20;0;84;0
132;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;Chrysophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;0;0;6;8;30;0;228;0;2;2;3;27;0;0;11;5;9;0;0;0;6;5;2;2;4;1;0;6;0;0;0;0;0;0;0;0;0;29;0;0;17;0;0
137;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;Chrysophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;1;0;0;0;6;0;2;2;0;0;17;5;0;4;5;38;0;0;1;1;0;0;0;0;0;10;1;8;3;6;22;53;0;5;2;8;1;8;1;2;0;72;0
140;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;Chrysophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;0;0;0;25;0;0;204;0;2;0;1;7;0;1;0;3;14;0;0;0;6;1;0;2;1;3;1;5;0;1;0;0;0;0;0;0;0;37;0;7;26;0;0
151;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;Chrysophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;0;0;6;0;36;0;0;0;5;0;0;41;0;0;20;108;0;0;0;0;4;10;5;13;2;3;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;Chrysophyta;Chrysophyceae_cladeC;Chrysophyceae_cladeC_uncl;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;2;50;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0
