OTU;taxo1;taxo2;taxo3;taxo4;taxo5;taxo6;taxo7;taxo8;LSA_feb_16;LCL_feb_16;LSC_aug_16;LCT_oct_16;LCL_sep_16;LSA_oct_16;LSC_may_16;LSA_aug_16;LSC_oct_16;LCT_jul_17;LCL_nov_16;LCL_jul_17;LSA_may_17;LSC_feb_17;LCL_sep_17_F;LCL_sep_17;LCT_sep_17;LCT_sep_17_F;LSA_sep_17;LSA_sep_17_F;LSC_24_aug_17;LSC_jul_17;LSC_jul_17_F;LSC_31_aug_17;LSC_31_aug_17_F;LCL_jul_17_F;LCT_jul_17_F;LCL_may_17;LCL_mar_17;LSC_mar_17;LCL_jan_17;LCT_mar_17;LSA_feb_17;LCL_feb_17;LCT_jan_17;LCT_feb_17;LSA_mar_17;LSC_may_17;LSA_jan_17;LSC_jan_17;LCT_may_17;LSC_mar_16;LSA_jul_17
734;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;4;3;2;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
847;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
851;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
852;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;1;0;0;0;3;8;0;6;0;0;4;5;0;0;1;0;0;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
492;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
516;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;10;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;242;0;0;1;0;0
436;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;1;0;13;0;0;17;1;0;42;0;0;0;24;29;0;0;0;0;4;0;0;3;10;21;0;193;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0
782;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;1;40;34;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
780;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;2;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;10;0;0;4;1;0;41;0;0;1;0;0
748;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;11;0;0;65;31;0;0;0;0;0;0;0
787;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;0;1;1;5;0;1;1;0;0;0;4;5;1;0;1;0;0;5;4;0;5;2;0;14;2;1;1;5;0;3;0;0;0;6;0
481;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;8;0;0;0;0;8;0;0;0;0;110;0;0;3;12;0;0;0;0;24;0;2;0;2;0;0;44;0;27;0;0;12;32;0;0;0;4;6;5;0
776;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;2;0;0;0;0;1;2;0;0;0;0;0;0;17;4;1;2;0;0;6;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
576;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;71;0;1;5;5;2;8;1;1;0;0;1;0;5;0;3;32;5;20;1;0;7;7;4;0;2;24;7;0;3;2;5;7;0;18;16;0;1;0;4;34;2;2
483;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;34;0;65;0;0;0;0;0;0;0;0;0;0;92;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
869;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;3;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;3;10;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
686;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;1;13;5;1;1;15;13;1;1;0;0;2;7;1;0;6;44;3;3;0;8;4;3;1;6;0;0;0;1;0;0;0;12;6;0;1;0;1;5;0;19
249;Bacteria;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;40;0;20;3;273;21;0;119;8;0;0;32;99;0;12;6;6;0;65;107;1;0;2;4;9;1;1;0;0;0;0;0;110;0;0;0;3;0;41;0;0;0;54
551;Bacteria;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;43;0;133;0;0;0;0;0;0;0;0;0;0;60;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
4;Bacteria;Verrucomicrobia;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;Unclassified;marine group;Unclassified;0;15;399;2271;37;330;17;133;811;809;37;101;76;41;16;207;1801;1;266;454;536;591;267;535;600;724;83;21;74;33;44;99;11;120;175;117;3;21;7;8;24;14;99
528;Bacteria;Verrucomicrobia;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;Unclassified;Unclassified;Unclassified;0;0;34;56;0;0;0;0;37;15;0;0;0;0;0;0;42;0;0;0;43;52;14;30;54;0;1;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0
750;Bacteria;Verrucomicrobia;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;2;0;19;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
784;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutae;Unclassified;Unclassified;Unclassified;Unclassified;1;46;2;0;0;10;4;18;4;0;17;0;1;16;0;0;0;11;16;15;11;0;1;0;14;20;63;1;5;170;80;37;5;133;15;25;3;45;2;7;0;268;16
701;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;4;0;5;0;2;0;0;0;4;11;0;0;0;1;0;0;1;0;0;11;0;3;0
83;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;0;2;1;50;0;0;1;0;1;0;2;0;27;4;0;1;0;92;0;1;6;0;8;4;4;0;1817;0;2;4;19;0;1;2;0;0;149;6;0;0;0;1;0
443;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;0;0;1;0;0;0;16;0;9;0;7;0;0;23;0;0;0;4;0;1;33;0;46;20;164;1;5;2;11;2;19;2;1;4;12;3;3;14;1;15;0;0;0
107;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;1;2;197;1;0;8;4;7;196;0;6;0;2;2;0;2;0;1;3;10;292;387;85;869;708;1;4;1;8;2;9;11;0;5;16;2;9;9;0;7;3;2;0
243;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;0;0;0;5;0;0;1;0;0;61;0;0;0;0;0;0;115;491;0;0;1;0;1;0;1;0;212;0;0;9;0;13;0;0;57;33;0;5;1;0;37;6;0
544;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;4;0;0;11;0;0;0;0;0;40;1;10;6;14;50;0;5;50;73;11;4;0;0;0;5;0
22;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;271;55;3;0;1;13;22;0;32;0;861;0;131;127;47;36;0;82;0;0;83;5;45;23;70;14;417;142;164;23;632;506;18;248;867;420;20;26;139;127;22;34;0
677;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;0;0;0;0;1;2;0;13;0;0;1;0;1;0;0;0;1;1;61;36;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;1
378;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;4;0;0;1;0;230;0;10;0;0;0;0;19;0;0;0;0;0;7;11;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;9;0;45;0;0;0;35
259;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Opitutaceae;Unclassified;Unclassified;Unclassified;1;0;12;0;1;267;7;94;10;0;1;0;1;4;2;1;0;3;247;300;44;14;9;38;45;0;10;1;1;1;5;6;0;5;8;0;5;10;0;1;0;1;68
167;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;15;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;72;353;75;18;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;6;0;222;0;0;0;0;0;0;0;0;0;0;1;8;11;482;6;27;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
666;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;10;4;0;0;0;0;10;1;0;0;0;0;0;0;28;14;0;0;16;0;2;3;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
888;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;8;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;103;0;2;0;0;6;0;0;1;3;0;0;0;0;0
162;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;19;1;0;0;17;0;121;1;0;0;0;0;0;0;0;2;0;0;55;26;111;238;311;0;15;0;1;0;0;1;0;0;0;0;1;11;1;1;0;3;0
233;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;86;43;0;24;2;2;1;92;0;89;0;2;101;55;20;1;1;2;2;93;82;202;271;347;105;2;1;46;7;31;14;0;11;7;1;4;8;0;16;0;1;0
402;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;2;1;2;0;0;15;0;0;0;3;0;0;0;0;0;3;23;0;0;37;2;1;4;4;3;7;0;11;9;3;36;0;3;95;20;8;31;0;0;0;5;0
322;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;549;0;0;1;0;60;0;0;21;13;0;1;0;0;0;0;0
70;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;1;2;0;0;57;0;290;0;0;0;0;31;0;0;0;22;0;0;36;5;8;20;70;0;1080;0;0;2;0;109;0;0;38;74;0;30;0;31;4;7;0
251;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;12;0;225;0;0;0;0;87;0;0;0;24;0;0;11;1;12;26;42;0;21;0;3;7;0;155;0;0;178;63;5;21;0;116;3;15;0
474;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;29;0;1;1;0;201;0;1;63;26;0;4;0;0;1;0;0
210;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;19;0;0;2;0;0;18;0;0;0;0;0;0;0;1;1;3;6;29;7;6;44;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
506;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;8;0;20;66;0;3;9;0;0;1;1;0;8;55;0;0;100;120;6;9;1;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72
92;Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedospaerales;Pedospaeraceae;Unclassified;Unclassified;Unclassified;0;0;94;0;792;120;0;149;181;0;38;11;3;0;241;1787;0;0;498;556;180;135;31;86;117;3;2;3;0;0;0;0;0;1;0;0;0;1;0;0;0;0;91
62;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Opitutae;Unclassified;Unclassified;Unclassified;0;0;38;50;0;0;3;0;894;105;0;0;0;1;0;0;68;367;0;0;31;57;17;465;327;0;305;0;0;1;0;2;0;0;9;12;1;1;0;3;4;0;0
10;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Opitutae bacterium;Unclassified;Unclassified;Unclassified;23;547;7;0;7;308;16;361;24;0;210;1;73;188;4;0;0;679;965;984;247;2;19;19;232;504;3040;10;38;1334;959;989;88;1205;382;528;41;325;39;133;0;978;669
484;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;206;36;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
857;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;3;90;0;0;0;0;0;0;0;0;35;1;8;0;64;51;0;0;0;0;0;0;0;0;0;335;0;18;34;0;85;0;0;48;0;0;0;0;0;0;0;0;0
72;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;6;0;0;1;0;0;0;3;0;23;0;0;8;3;0;0;644;0;0;36;0;3;7;23;6;972;0;4;13;41;35;0;64;427;75;2;4;1;37;0;6;1
262;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;0;136;3;0;21;0;4;0;32;0;762;0;24;32;173;34;0;752;0;0;109;2;24;21;125;192;4115;3;148;86;1689;285;0;1723;207;250;1;115;0;30;0;63;2
301;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;1;36;0;0;0;31;1;33;1;0;17;0;10;124;0;0;0;106;54;58;20;1;4;2;36;48;756;1;3;320;73;1021;4;106;56;345;5;127;3;47;0;130;41
308;Bacteria;Verrucomicrobia;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;Unclassified;1;0;1;0;0;1;2;45;7;0;0;0;2;94;0;0;0;0;0;1;10;0;87;2;42;0;4;0;0;28;0;1;1;0;0;1;0;14;0;259;0;1;43
154;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;193;0;0;0;0;0;353;0;0;0;0;0;0;1100;37;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0
115;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiae;Unclassified;Unclassified;Unclassified;Unclassified;0;0;0;0;0;0;21;0;2;0;0;0;0;164;0;0;0;33;0;1;15;0;40;1;19;0;1021;0;1;17;0;418;0;0;212;172;0;41;0;241;10;3;0
592;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Unclassified;Unclassified;Unclassified;0;0;19;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;127;31;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
508;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Unclassified;Unclassified;Unclassified;22;0;0;0;0;1;1;0;0;0;13;0;2;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;95;1;0;0;11;0;90;0;0;0;0
887;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Unclassified;Unclassified;Unclassified;0;0;1;1;0;0;6;0;2;0;0;0;0;0;0;0;29;0;0;0;0;5;3;2;1;0;0;0;0;0;0;21;0;0;37;5;9;2;0;0;0;0;0
122;Bacteria;Proteobacteria;Betaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Undibacterium;Unclassified;Unclassified;10;19;18;20;33;7;51;2;16;3;52;16;13;28;3;11;9;21;4;1;11;4;3;4;1;4;111;46;24;44;41;71;260;19;39;20;333;66;3939;16;16;260;0
